"m.z"	"rt"	"p.value"	"t.score"
42.9952853817672	26.488091468811	1.76741492638548e-07	202.860088706131
44.9977053677293	942.471496582031	0.281558938367294	1.31210405702907
44.9977298703739	22.5509719848633	1.69283453294417e-07	204.891491918486
57.0345372657035	38.1734352111816	5.1185451049915e-07	158.451552183693
58.9588750296361	20.7349402236938	9.91090417896783e-06	78.0957425343742
59.013675860617	37.0164527893066	5.41695513967126e-05	50.9992192698031
61.9884503240833	24.9739627838135	5.17807520153651e-07	158.024012859869
71.0501942949364	63.4428405761719	1.18737743539278e-05	74.7027737951855
73.0295723100751	282.350616455078	7.46100928812004e-07	145.069243707527
76.9546825646837	25.5181617736816	3.55798217173286e-07	172.474646285439
77.9506484127699	24.958065032959	2.04649708235526e-07	196.095972214252
78.9189564752797	26.0948333740234	1.37800038034269e-06	125.54212620302
78.9519983113073	24.9183006286621	2.12718849307587e-05	64.6399213760281
79.9572386044292	950.978271484375	0.57191134545489	0.344060870063645
80.9172095191813	26.1238441467285	1.29798748614049e-06	127.330993856484
80.9488304197378	25.5181617736816	1.97905040462133e-06	115.210126726882
86.9499542122048	947.95	0.0692627994791562	4.25157669690714
87.0090425306831	27.3246307373047	1.78639150386513e-05	67.5176898056604
89.0245609360382	32.1500129699707	2.41868594509719e-07	188.650858529649
89.9256617267392	947.924865722656	0.51134910693378	0.467519505837928
90.0279818832032	31.5412254333496	2.05488767351105e-06	114.183708359209
90.9336247244841	947.950134277344	0.553862379298175	0.378072764556727
90.9335687996818	21.0371732711792	5.46198574202467e-05	50.8906429701374
91.0220275275878	418.024841308594	0.9781074373802	0.000796012048957061
91.9213152025063	947.95	0.678339299205651	0.183637356464075
92.9046211949237	949.161499023438	0.953298281679709	0.00362616175754186
92.9286552191014	947.345092773438	0.157542530861122	2.37677065273555
92.9286026624055	25.5205955505371	1.2332506437877e-06	128.879961750635
93.0345556103152	233.895156860352	6.65426886919525e-05	48.359498768046
93.0345149974834	51.4127502441406	0.000241764955092416	34.299678765707
94.0378491105519	233.914199829102	8.20971433831146e-05	45.7861030520887
94.9007746457656	949.150939941406	0.0514053476555292	5.04089287807171
94.9255738679052	25.5181617736816	6.31886920108442e-07	150.831962743176
94.9810526853871	950.857177734375	0.709417409073847	0.147967290964991
96.9224939921288	25.5193786621094	4.7561486914633e-06	93.3742203289921
96.9602461163869	950.964660644531	0.0782506115482847	3.94573561582902
96.9603046544832	40.5562896728516	1.68457439390474e-05	68.5102905224851
97.931521043213	949.161560058594	0.64472775106449	0.227534136741123
98.9066157013808	957.035095214844	0.0979014395996037	3.40939892567802
98.939331730957	949.161193847656	0.212457706417434	1.80105162747294
100.934085098524	949.150634765625	0.0463810386721676	5.32729321955465
100.933710476335	680.867919921875	0.403588270690157	0.768109416935807
100.933976062307	844.994995117188	0.847047243072926	0.0394117464768329
100.933749211286	720.839050292969	0.358391730363694	0.936795310622183
100.953205390212	20.7346830368042	8.2725123413298e-06	81.6278691962425
101.025141419827	24.3540840148926	4.99531858427148e-08	271.269769749604
101.060710582381	86.2153244018555	3.68818437501567e-05	56.2676553572315
101.933922413715	948.847930908203	0.0565031709950934	4.78405229894424
101.933929075195	846.204956054688	0.323647497119249	1.0902579479988
102.910702593014	957.640625	0.801248072514639	0.0672291113247719
102.933083339143	947.950134277344	0.360060936162595	0.929988479556801
102.956342761077	942.5	0.329030387807499	1.0649111070184
102.948987658456	19.5237979049683	2.05073811187762e-05	65.2339489400094
102.948941183275	971.637817382812	0.655489239757647	0.212850996996862
103.040327793125	38.1431369781494	2.73604039466952e-07	183.33221291242
103.920084301967	964.9072265625	0.563281610429391	0.36004602025078
103.920125179643	21.340311050415	3.50523875162609e-05	56.999333763161
104.043443935065	38.2208595275879	5.23535689751423e-07	157.618255335344
104.909336761416	957.6403125	0.403088646874025	0.76981060844742
104.927881184481	964.301970458984	0.301840511754355	1.19962099796913
104.928106734865	21.340311050415	1.96749905891419e-05	65.9123144632459
104.954592213823	22.534574508667	7.36183570538739e-08	248.197093276642
104.954142572125	942.27880859375	0.10175404434913	3.32026583146973
105.019489345697	26.7270431518555	7.87074205433821e-07	143.259795765293
106.926518414548	947.95	0.734597193861141	0.122299947898888
107.05050420889	107.310516357422	0.000102144403067725	43.2342459463054
108.899540468556	948.556518554688	0.342301085639874	1.00496716388646
108.902243765107	26.1207160949707	1.3647441757036e-07	215.339186019042
109.029490643516	44.8432693481445	0.000123713448871191	41.0966057933212
109.907258417693	949.161499023438	0.498546715015176	0.497265130449284
110.895755591386	948.556091308594	0.229833620161738	1.6592592451333
110.899383282596	26.0948333740234	1.27050510109319e-06	127.976771994066
110.94245832038	957.034864501953	0.517200756868331	0.454376982910755
111.903272870936	949.1620546875	0.399193322360591	0.783190144714536
111.946955167104	107.322799682617	5.50789202681301e-05	50.7810760847462
112.892206712076	948.556091308594	0.151908944286826	2.45075495796478
112.89624620732	27.3292083740234	5.04620426167019e-05	51.937311209557
112.939616603899	957.034240722656	0.795396219758066	0.0713535572051369
112.985642702297	942.5	0.24557677812631	1.54291145790642
112.985804951721	22.5509300231934	1.94970076190823e-07	198.30710672514
113.013975475548	26.7910022735596	1.63929970965895e-07	206.418332651327
113.097307668662	252.615173339844	4.11537294521436e-06	96.691174076484
113.926408223949	949.161499023438	0.424677691764041	0.699257674050169
113.926334982855	680.866088867188	0.227013644087657	1.68125919794324
114.017675023192	26.7910022735596	1.35564051894252e-08	365.214749735066
114.934001859772	953.401062011719	0.343370362536136	1.00028823334745
114.988855652962	947.950134277344	0.7996546211076	0.0683391074312731
114.988819037897	20.4317607879639	0.00635492649527508	12.502528230871
115.040190411554	41.7578468322754	6.73560909475475e-08	253.311977157665
116.035758231828	27.3292083740234	1.57526749534661e-07	208.326648458282
116.043634544294	41.7128486633301	4.94731535349937e-07	159.715999725929
116.050684011805	47.7067260742188	3.24576395272995e-05	58.1212496435099
116.925703991346	947.950531005859	0.144955300207299	2.54718598607829
117.019380506284	35.1458969116211	2.47587523476634e-05	62.2273672058756
117.055750034286	63.3768615722656	2.02449383732529e-06	114.589424216028
117.070712681261	272.007995605469	1.112831962428e-05	75.9046082068155
117.922876576643	947.950067138672	0.2395204490434	1.58642113263952
117.973303961362	956.42919921875	0.272709499067665	1.36487214790463
118.051680742253	24.9169216156006	6.96052816951445e-08	251.410351554446
118.059321189807	63.3768615722656	7.17552425871083e-06	84.5103127434133
118.474619713075	956.429138183594	0.915835912024025	0.0118127148732244
118.899622489695	951.584350585938	0.218286691285635	1.7517773902647
118.927628895667	952.795104980469	0.0582918992673444	4.70073447568555
118.94626691925	27.3246307373047	4.50828391505484e-06	94.5886017034697
118.971414116862	956.429107666016	0.99185450080732	0.000110167005029359
118.992610080246	949.767	0.293779512493253	1.24299301270276
119.91514913828	965.511047363281	0.407892041904534	0.753593463337107
119.91513785982	21.3397817611694	6.78106543495433e-06	85.6814938656914
119.947087505475	24.9155426025391	0.00475654249493144	13.8526311619611
120.89751395246	952.693054199219	0.537476626081751	0.410931384405465
120.937071217623	952.189331054688	0.176335314357626	2.1531257523513
120.943361754373	27.2972373962402	0.000248794751882472	34.0309583844725
