"","mz","rt","apple_control_pos_102","apple_control_pos_202","apple_control_pos_302","apple_control_pos_402","apple_control_pos_502","apple_control_pos_602","apple_control_pos_702","apple_control_pos_802","apple_control_pos_902","apple_control_pos_1002","apple_group1_pos_102","apple_group1_pos_202","apple_group1_pos_302","apple_group1_pos_402","apple_group1_pos_502","apple_group1_pos_602","apple_group1_pos_702","apple_group1_pos_802","apple_group1_pos_902","apple_group1_pos_1002","apple_group2_pos_102","apple_group2_pos_202","apple_group2_pos_302","apple_group2_pos_402","apple_group2_pos_502","apple_group2_pos_602","apple_group2_pos_702","apple_group2_pos_802","apple_group2_pos_902","apple_group2_pos_1002","apple_group3_pos_102","apple_group3_pos_202","apple_group3_pos_302","apple_group3_pos_402","apple_group3_pos_502","apple_group3_pos_602","apple_group3_pos_702","apple_group3_pos_802","apple_group3_pos_902","apple_group3_pos_1002"
"group","mz","rt","control","control","control","control","control","control","control","control","control","control","group1","group1","group1","group1","group1","group1","group1","group1","group1","group1","group2","group2","group2","group2","group2","group2","group2","group2","group2","group2","group3","group3","group3","group3","group3","group3","group3","group3","group3","group3"
"M201.0218T727","201.021809670464","727.02496554467","92.7810420316708","80.823685677995","91.2258237294445","68.5473406143419","79.2789516689627","71.8965422523397","80.7482471488765","82.1666731484865","80.082955416874","90.9764969850221","78.5829960410134","87.3321427838786","75.0624830123634","80.132019520297","86.1969266246215","85.1814802039371","96.395589919768","80.8576680793868","93.8764084025916","77.8394776832047","84.0776365702831","82.610089618971","84.1943527064159","92.9442995800022","93.9662458776074","73.6424945903345","88.6478634977102","73.904399710198","76.0513276483016","92.8958317875156","94.127279756578","74.5309348011651","79.2756214357328","73.7411149023794","78.5974630298871","80.7170044345254","68.8994641015797","82.180940879789","93.7465215366167","78.6609413587716"
"M200.9769T9.6","200.97694950157","9.63080455707945","73.1394580043401","84.5546349860133","84.7891890779082","91.0764620692656","85.3564256611921","91.253497559578","83.3613934566004","81.2715305720864","62.546147109941","83.1497118004832","127.427735043623","87.942990348081","78.2862026150767","90.976770926548","77.8097359034728","80.9461881225769","68.551017833668","96.8729872065948","62.6393549766621","71.5104062608847","98.691827357923","75.7315593662002","86.721758525349","88.0823654087018","64.38712087583","75.6305284020256","74.1922613578142","69.9695313535065","80.7632763056067","78.1767983581796","82.5004861998967","78.9926356679842","83.8827568291528","87.7420651330764","77.3250677134338","75.2758625137474","67.6952358201776","67.1633957384779","69.0595403519606","66.772436064856"
"M201.1658T547.6","201.165827582892","547.621776319977","162.958091703568","167.816280862","187.810219508671","185.86432640361","132.857849596827","122.905467854305","174.000090945833","124.127234516436","158.229951865674","192.551240214806","133.899324576871","141.968193753592","146.774935688582","179.367767343145","152.257259621185","164.538421797913","187.502075908124","131.8260511915","179.376166433695","177.539098551175","144.010908044437","147.906880981016","148.99212434666","179.160235994918","174.287360603198","189.763503935572","166.723325470471","144.711035126205","208.57317923794","171.645167216589","161.227356211079","148.13228385472","148.402732765098","180.302103685078","159.544777559637","161.854511823634","167.382190289935","134.390041577542","181.64013122269","180.622868956926"
"M201.9764T9.7","201.976377854462","9.66148472176472","22.2872395804589","52.7443300281896","32.3146286688084","24.8457389697089","22.1454652034936","32.8540924017327","25.9941979365462","22.6469144688634","30.0772061018011","31.2866124044376","31.7092647643628","41.06025401323","29.4102013796427","25.1198093998537","23.2765195210638","21.1140784037394","29.5037979199499","20.3910560228674","25.149270837148","34.3826895421967","28.1737584269849","44.5055971597085","23.8632618624035","23.2179259571124","27.9737909336115","22.660135770253","42.9975466484171","28.6080727224048","19.9189189919678","19.8879652107039","38.0726468673843","26.5506696481592","31.5375983992514","30.4008185101576","28.6015022780016","26.1938222177767","19.3779747358656","16.5552472553558","47.1186483261273","32.0116430652615"
"M202.0185T727.1","202.01848716808","727.129060099966","14.8424062667897","25.1544380400446","21.0167283632815","19.2458563636114","16.7630421745292","24.0373455323424","24.5662079229805","17.6123648789736","24.688451171022","20.3527917130396","15.9008484148082","18.4972019432047","17.0332063165995","29.0042802592343","22.2096139569089","25.7148820540954","23.3842511819251","23.4467508059254","17.9564355260702","20.8906605780117","28.1359451431396","25.9110185827348","23.489541075417","29.6705155259001","23.1024836396682","23.955135285114","24.8004595197835","21.5956093897665","26.2636024026807","24.6368516018805","20.22256751041","21.5995524692999","26.8983152581916","27.1062099722822","19.2345664815142","22.1272613573362","21.377557444627","18.3580612887454","21.9414016212097","21.0820911337481"
"M202.1687T547.7","202.168707178479","547.733497169653","34.2292346884335","28.9521536610251","35.0620547267789","36.6637507701753","33.8612113353156","20.6410967525423","37.2776659872562","21.806607381528","25.1196288946835","22.988981331894","17.0928755963755","28.3587668332106","24.1645129129392","42.0652052536161","29.6601882553659","31.5795319785788","31.0836943477092","27.7271084633799","32.1944224595585","30.3032951450575","26.0489537087597","31.099662729343","30.1415576681939","34.7659898152145","25.1693184680407","40.60676383178","28.319351224174","21.7050004515148","41.9099882565206","35.2169216601907","26.9876898561744","32.9678006752112","26.5047756187432","32.3755953504984","26.7112837999616","37.9756493344797","30.1339319196149","26.5230287747254","34.624939761241","30.0342438751094"
"M203.053T719.4","203.052971228765","719.449227131186","1249.66316538979","1080.40469686517","1091.09201213179","901.448431434811","1197.9041044249","1038.78802158904","1332.90923783644","1150.00331888044","1110.50985008126","1090.5826380981","1067.62379794888","961.820015961536","850.651532489952","951.369877370234","1370.51745775672","1412.77422145979","1185.47247680108","1159.3635456263","1265.51778622348","1020.70496366903","823.35746800492","1219.7471094033","1052.89640840783","1247.64755007815","1050.17511985077","1209.66334706984","902.536549650516","1117.91656683428","1148.87422123612","1092.11832948753","1405.00183719281","1054.10659021307","947.729419674957","1162.07094645016","1274.40927436302","1298.857573352","1042.82591705741","1244.0576163313","1302.40101010808","1086.60008069655"
"M203.0535T23.2","203.053501139152","23.1532396839979","987.434086215018","32.4062867486981","809.367449940806","868.363674502427","813.741773468343","721.626439839802","930.631136964682","798.288082553883","984.059982732414","969.915345167093","860.678318183694","831.359341721559","30.5802961769615","738.911443162859","875.717434727981","911.717763017953","773.302139718272","969.865895776977","880.11953242992","885.533883737657","723.635801127988","856.035262682764","772.429298864187","821.239002080074","1041.8184629638","828.74982568667","854.054242920278","979.722353291349","906.744608839806","962.547615575455","835.245579945694","835.026580242062","720.973466764378","26.3069767439539","1022.05953456916","964.425881224362","827.64018945131","1047.72514035685","780.691811675462","991.045585577202"
"M203.1666T562.3","203.166565657883","562.279713724342","228.629865794574","219.623709929902","162.787432978933","226.085907090001","220.353455544173","178.437154463328","223.287632856829","220.572877354716","223.170988014612","247.348222012053","224.665847164792","214.751071551062","209.270135582278","218.720527986292","220.437919202176","225.464056088878","213.187695004324","224.219913506933","224.225262089294","232.394699350094","213.619645856699","208.796522462824","230.503330221271","226.061476256099","236.247419451322","221.803428861981","205.380485331189","228.225189949363","237.310009411921","123.964724501247","229.861935393378","206.912526039645","242.967196654103","223.576886369304","212.470973173599","225.220993746292","222.692773237458","206.397463440485","223.175428503279","239.789049795632"
"M204.1535T549.3","204.153525167908","549.343571210513","31.888858889215","37.5208907599699","41.214810710266","41.8978021333751","36.14849427835","41.4774083652756","44.9195452818185","43.7513648286705","41.1189977187578","35.1054660936922","39.9782180348635","35.77957214846","42.7235363856581","42.0815428426757","40.9192569808583","47.9811360564054","33.1282913772202","33.0064632758243","33.6343879596373","46.4161057473339","43.1232476150017","34.4593244306132","39.1550123405832","48.3376606931124","43.386268822152","49.2300046163109","41.1243286335256","51.9715824674859","40.7591456903574","36.1113432880239","42.9540338200587","44.5262942168734","41.3100078203861","38.7401238261815","39.2579234430814","34.910808079374","38.0889793252627","37.1103109656925","40.4971993951021","46.5781882825593"
"M205.0384T492.6","205.038449524376","492.595576053979","97.216059578513","115.379931729774","104.504906274222","111.314331792582","108.148750939465","111.682335214668","130.783999414416","100.255172241523","110.162659341166","107.220220660205","110.576126517364","117.374519075014","126.7574264102","110.718519547816","111.02395023789","114.200356551926","119.569326338969","108.57689636961","100.22545507396","117.713220401967","118.51094114029","98.9341772021671","112.508349626007","103.135647279345","112.672584020926","119.985148701531","107.20927172252","114.230504103434","96.5019767721054","107.972550761351","125.964566181836","107.661518242734","102.568038067053","111.655385032995","105.974424143572","111.133509278174","111.683032944726","109.494836406695","122.760319822348","111.520435974641"
"M205.0562T723","205.056247034214","723.025663250182","135.719568195153","164.312825611327","30.5610999523071","151.815324363633","168.330546431774","161.976897659482","33.5547629053185","174.175497050698","230.161325597435","150.625504247175","191.335140581929","175.95233114213","126.94994888183","142.82653743963","221.810228147829","197.881235983504","27.3642459717594","25.0578472016496","176.711622709947","43.0949671372291","121.950030683456","30.0975562207077","42.8489239088412","250.263779366467","182.59140771357","127.663046213995","178.632307790366","255.769659859881","175.997998941694","34.3038910410905","41.5956456116117","148.571984419462","147.690137151978","175.102846214051","257.658022748351","44.5153142013805","30.1066163997524","217.025901122001","34.2276936094258","233.095797192446"
"M205.0678T22.2","205.067784959572","22.2053010756396","89.0082191671687","84.3498206787367","123.9499154117","81.967614838863","92.2786431535262","70.8028739212395","86.3322116572852","101.656178233257","92.274155638732","87.9816179597152","152.395261768445","77.1605358699257","115.80250703445","139.48581667951","83.0707340360178","99.0801107691625","79.8499962938516","91.9020914166873","80.6374239771234","81.8996649481416","109.598208553777","87.9724929054314","100.017608970246","152.949955085589","77.1117267480908","79.8353940441616","89.6575558727687","89.732240981055","86.3648812995005","65.7627039728147","122.843373737152","71.2500955548628","95.7315005945747","175.450665425419","76.8453198011308","86.764862732438","91.8385079698833","84.3658686808357","83.1883200379466","66.3458353256757"
"M205.1616T576.2","205.161614790021","576.220650535036","118.328387900287","103.657236591428","120.379551082011","123.120499183133","120.306011977212","96.8644887716249","122.497291304229","101.157532411278","112.008141371886","118.760538896802","92.678641137502","103.953548833933","115.626114945015","115.023131664667","113.582328493329","127.699600602324","109.045658768901","115.459388962281","121.959084934594","104.260936358467","103.430341124166","108.67274574957","104.757121092553","129.862755684639","111.568402285906","123.265069216119","110.182085247288","114.957098009312","106.639069035943","101.394501150266","115.033183693108","96.3585672359946","99.8045687019476","143.235569360513","121.047975797471","137.312014684959","108.713750043673","124.397745391872","107.038762601016","127.149927474051"
"M206.0486T492.5","206.048627579527","492.531200262692","129.267996420271","115.542384694645","113.746615979318","118.20170274944","116.001998462481","112.385041431571","125.780987160497","117.133110447438","111.637460725035","117.825300833563","112.984144480055","116.648601342484","107.541902139412","108.676527476819","109.026932629124","124.899001875259","133.832967818307","110.604294393361","117.165669343754","122.007607356783","126.17858114053","121.624771130926","115.622958969916","107.815877666348","118.223306353038","117.503653693542","103.762468078944","106.153718419511","110.815832490418","116.630893368201","113.069177583621","131.663318163601","124.553598245198","115.898090054697","96.347534086468","110.758683060193","120.72414143258","102.100474085892","115.96549496751","120.127473679626"
"M206.1528T547.8","206.152790890262","547.835971908665","32.9920803270792","23.8083826970689","25.1156685032664","40.5825236706557","28.6312313303642","19.0504023992954","34.1364407248618","19.0487629256728","27.516324300844","33.2558140036367","17.8526778057931","31.4298390824991","26.6204771157861","32.889082001065","31.3830049558261","29.9447801594817","29.4514889071652","27.8036087016109","34.7527578201971","29.4143675670057","25.5792007875633","33.3594177239658","21.9118702810443","24.8533394857077","31.5609311005818","32.2857737455953","31.3900686857966","22.5346535472757","27.1062094173394","29.7631219300963","27.2146418834907","32.9440007786205","30.3252412681676","43.3293972729156","26.7673461120681","36.8622564627924","28.4052457316522","24.751987673877","39.9138874787895","39.5977289521616"
"M206.8883T10.1","206.888320941494","10.1267050860361","89.6959507731911","84.46355062656","99.586605243737","66.8157242403748","97.1737626344335","105.267259130186","96.0866955220608","85.8991214540462","86.2964909722461","94.138711408843","84.4217956671912","74.6773184067563","84.7004825845839","86.0782703242463","95.643903499112","76.3413029847704","120.962275637817","67.132412809873","81.6040978135765","81.2532985984795","78.0044637200964","107.515942714396","76.1087726094352","88.4604759132935","83.30202799274","92.5709180854936","108.708742431506","61.8391436403045","98.4838807775416","104.321736025689","90.8747676220523","94.0996821238505","89.8138422690054","81.5919817228274","67.6361299341149","81.8912881738803","121.061997843252","57.5321272558205","93.1725154827974","91.7211996951644"
"M207.0586T494.3","207.058623473041","494.348582787735","57.4240209884126","40.2113091378654","46.2427213525765","52.9728835632552","60.1989807811177","58.3247227570969","63.5677381816508","55.1014254850109","52.029917613351","68.3944381634341","58.5099662290589","55.8698198310909","46.4748121855705","46.8274855403198","52.3981839593277","64.1749178768714","57.3232841909885","64.6482703726233","61.152264169858","53.257948672505","49.7033640898007","54.4967896945261","51.2422795051221","44.6230155366356","61.0615326796531","55.6662541223886","53.4010818296143","60.700042462524","50.7939551913686","53.7864835840166","48.4101119072108","52.7300035326213","43.434920400551","48.1324273512679","60.1084249408306","55.6667702180649","51.2537331457466","45.0228394386522","45.569710507704","57.2870875208139"
"M207.1749T548.2","207.174885326474","548.224068647085","109.980447694929","101.590014464279","121.864238920174","89.4743164463791","101.696497075811","93.2963000541866","107.076579896744","96.0307734420394","92.5306337418297","105.278309891874","96.4403117811853","94.01001139152","74.9800033007988","114.864790852032","94.6106357045837","89.5457665107006","87.8688355861232","88.5322143940102","103.057762732631","102.216961416343","85.6195126033028","96.217601590756","94.178378472052","98.8490525905286","92.0490598036267","111.357870069383","90.1263545740167","90.0125156858723","94.2979155113244","97.366357241325","99.1322905051393","89.3691806184552","94.1800635362997","90.0578769358253","85.1262878730158","81.081483844461","99.9168791084723","96.0834932807906","100.023522198181","115.532401343342"
"M207.1384T376","207.138366656008","376.02197078313","182.911609119614","195.781483109979","214.681980272608","140.803607266209","221.870335440054","162.102372715169","209.653245867426","225.280709048661","224.036865593097","151.873885839836","231.944985870745","187.532624359919","232.178154252033","172.745025575468","176.918591353916","127.065921372064","147.47867533518","187.261313560784","156.532302880736","166.530883326806","243.121978496059","170.337208105726","213.144486647769","146.118766746188","185.597052302566","144.119244176467","141.755398743456","181.981051897001","177.415156945086","167.040519566657","239.104166521687","162.753478114136","200.438688517969","150.095653531163","193.3316172042","121.27127117099","179.504170980099","161.830362127628","194.109546513049","172.713489567253"
"M208.1394T376","208.139363497661","375.998841435362","39.0984675832005","23.7295038326023","33.1342616090074","25.9734508006074","28.3761721900476","25.3860986202578","32.5135994740922","33.8139872943875","38.7938085475789","22.5453413778177","39.8194935971187","29.7480473574697","31.2674569988378","28.6405930151132","35.2804439444735","26.6309913372644","20.8379456909669","33.1662123985461","30.8832021847376","26.3486801052659","33.6437387384467","18.6732012500183","36.2388924782376","28.993109239871","35.7161472049278","13.7730671246707","20.3944198730686","26.0544341946952","19.9109022968676","19.7930194422988","33.5628307958941","29.1557883970345","27.4603923322115","16.1700250167879","30.8624159536929","18.8118547682543","28.7651153769024","27.2183051112357","25.9511469179108","27.9660278191031"
"M208.1699T509","208.169863005543","509.043754180364","37.439521743566","48.9302053975371","56.3078114449854","46.2901189290027","49.1390059031606","53.4855476377124","55.3296880867747","60.0515661699465","48.1300788353743","50.5045289530062","57.424892327761","45.3248760974889","44.4835760261667","50.0233649264226","44.4623846704567","46.3717097763492","47.1102801877363","50.1455507808865","52.5493661819855","50.0574893380981","55.6208740902402","55.2332674619793","47.3460095273676","47.5272506945403","47.4192042930478","62.0708584712556","41.249819657929","52.5192265863607","47.6648462710236","49.2562290821079","51.6976624874276","54.5284411139","47.1544728297839","45.6920311766991","47.9892133196627","42.9150075335419","42.8767442702556","58.5538719900656","55.1617927094303","46.4172696613605"
"M208.9575T10.6","208.957475406167","10.5891439125635","25.8505224749403","47.8195930938016","39.9339646645432","124.166499189336","80.8367039996675","60.0061217710152","64.0799060443711","64.584542556393","52.375832666421","25.8237265625426","68.4120901319942","96.601267403193","92.9728070632474","30.8794423735009","21.2741627855304","69.0613390458612","32.2093924080487","91.938567223899","26.4843472217864","26.7511271374552","75.2938360125735","80.4627322775605","86.2299386405291","37.0510437498774","22.9195177953422","58.1138939040138","28.6403209243043","85.2201023016472","44.3502689117525","37.4313885944608","71.1740185324002","96.1773188744343","99.3333538298652","36.9841993236097","26.7467436509303","70.8267502599327","31.9686194017598","89.1554728419757","20.7263073665904","30.4369942027604"
"M209.1416T443.9","209.141601877898","443.872539944236","87.6802840294316","88.7917046246184","97.189609925989","80.308380375804","80.3631976509917","82.2307805760329","79.9026118823375","104.080560614532","96.5275116798693","74.3202074904764","92.3727424585648","76.748982835859","85.3302911509468","79.6766594474442","95.9376478178456","69.5419826469164","74.3172066314041","88.8300930024873","82.1079947183489","80.5339542143772","82.8823847874933","70.6794847635732","84.182551170572","72.2856577936979","106.723870490961","40.3575690782462","76.6083399930861","94.9469990180372","78.5374581752606","75.6482493442766","89.7142534813351","85.3918948067821","72.5573685851988","83.02263250345","95.6970114396179","73.1846858050788","70.6967405481931","75.0433592807697","91.8940328162976","57.9339185622646"
"M209.1709T551","209.170872316425","550.957426711111","311.888130589748","314.580471182016","276.301611699458","157.721384092394","184.726169627796","291.460518556323","185.057578657501","319.149034339127","302.546585075559","309.674460244776","292.941972601534","309.374152725566","167.091725066712","305.863180143337","309.167355693276","304.906855210758","155.093350078674","197.516126698348","301.889189019548","295.697207278078","197.951651099157","292.983503676392","284.972658463851","279.96773532413","182.269143011872","288.670719289485","171.150692066403","332.73035649735","299.915945420431","294.939477011272","319.243702927875","298.015526033531","297.854281626436","303.973839999162","285.368592693281","326.17438178695","287.966282649774","291.864635961694","324.946497082982","179.892428646391"
"M210.1915T564.5","210.191523552157","564.497793650399","52.077643887942","51.7319997513223","54.3405766567666","50.4238871659763","49.1300987217946","43.5005919022263","52.763605970802","56.4737181226936","52.3339448043989","49.0696073912126","37.5578431754275","44.407670192769","51.160915117689","59.350109546973","53.9638904115091","51.4546996972905","46.0167276007802","54.4302617289108","59.1055403577104","42.1183482201612","50.5528533665547","57.9030722643877","51.3139905382486","51.4628234378934","55.9290913610664","44.5243480484241","47.8743228794519","50.3827205044654","46.7826697944079","46.8561053915021","58.4838715269871","52.1410650015423","52.4068752961102","58.2556294275237","55.5498486822093","54.0624871557848","54.130553917428","47.9934880082837","46.8984144266694","51.5548021055257"
"M211.0915T439.2","211.091476323432","439.236884389268","87.8814124397688","65.5769855913311","80.7076511151871","74.3502883337087","71.7087161592542","78.3635775354366","90.6834864794091","87.0834164428823","78.2468933776803","89.2988214103835","75.4818043914852","72.7962676744189","68.405438959536","82.4534337084353","67.8471912603169","73.9165420038626","64.882553556722","64.8540453738133","69.151366276568","76.6375123419166","88.5032577278748","73.1426735585629","92.0986019327285","75.6878054263155","84.9995091189015","82.390571849748","67.2802952972443","63.5413309854329","81.8445728490198","85.2048771431873","95.852646856995","77.7139421135689","90.3491182823188","84.8432772817199","78.2574733867059","77.8905767365853","70.4172390892701","82.2747726005485","84.8995319162204","75.6221364159404"
"M211.1718T552.4","211.171756849437","552.445446201508","64.3214825296409","68.0328335073864","61.6312106983181","51.7408242355727","63.3098041949142","52.7196254668048","66.6510281088641","56.8681814335849","59.4989952726921","69.5062480778589","53.1532121384027","55.6992832979128","60.6955264277531","65.1775403860554","72.8773702464116","50.9871388409854","67.5430158164874","64.1969105794664","68.6991001142368","63.3494264901425","46.8957016034983","64.8280249490563","64.8467811216825","41.8945140788222","62.3925994950634","66.8677692653498","58.577177960963","64.1489097812892","75.6613862544463","47.8450637328159","58.527592499554","63.3354390780312","59.1336851108645","61.9105228120439","60.2080450931035","50.1178076941142","56.2376460859815","48.6694363954829","54.9475248471198","58.8144592552165"
"M212.1476T489.1","212.147586683148","489.127976550463","19.0299208575535","28.9611808039626","27.3271579374289","30.2562749468223","18.796037549809","24.3338053269903","33.3489130191364","29.3441622596278","27.6221128504391","24.7514240730635","25.8983750537793","30.9798306316497","29.1001268867149","30.3039221258732","35.5943516513429","37.1933828074034","22.2966623119317","30.902498769301","32.8545800123304","25.4388864845263","34.1914358116223","33.6311866718461","24.7633437375443","26.4002463046088","32.649170231851","29.2152048567732","21.8853587820596","36.0834583347153","28.1515992360026","34.9688104339795","24.8341112352199","31.4248125952872","29.5366193407251","26.2058673575411","22.4981157704202","29.0375059126745","28.0999410896484","27.1370208684449","30.1012015265551","21.4287686768342"
"M213.0242T492.5","213.024166883028","492.484024494543","57.1185969473569","64.7521906535527","60.6408216877157","60.1338639469359","73.5223162523107","58.0964047070352","63.5384734289895","60.4579540112614","53.2454082642289","54.7156523696936","48.5865523696188","59.7145267630574","62.4764337080815","52.8192276701382","55.2221590961453","67.3502979276387","58.7474325983981","57.7731397886873","55.530174412007","59.916375766139","48.9621524008198","66.5249745968673","69.9621764851781","64.9319930299943","52.3266973869959","56.0128237216116","63.8000373493673","61.3983888982184","71.4492920929479","45.2172738330661","67.6797952574037","74.7781434170138","64.2909228156224","54.9551052464953","72.5026147263106","44.0334173507403","61.5233437776134","58.1774802731506","61.8705465743946","56.6088440053936"
"M213.0109T713","213.010913794762","712.955308906718","105.622661915921","84.52146641925","89.8130429141336","77.8449178242506","90.3626505838266","100.780126295087","96.4255704613006","90.6385572744318","96.6379260591957","84.1561035468546","105.79531518783","87.702532039765","99.9127786055403","96.0456460516761","62.7585151403037","90.5871132944594","106.931628381461","106.554928802078","79.5998464614097","109.596072288756","97.1760626891728","88.1733836629541","93.3633209134703","72.1801416722018","92.0141997226252","58.7243790627005","102.422738278196","86.2856575551875","104.550205974374","89.8262191484832","93.622164226751","59.8978710888211","100.438855466604","81.8679468594809","62.6980425406193","101.991322398274","106.591309784684","93.1704560932905","93.470683585319","98.9730047736782"
"M213.0739T192.8","213.073899645921","192.769215037469","108.31296157617","103.691459422444","107.185588997081","107.294842817603","135.711587119199","90.0738868642918","133.821612797451","112.534208233768","102.138815893523","101.184848870407","131.439799726533","121.294155331502","130.03126165448","154.461254900907","126.373267918186","128.488342659891","99.2935075941176","148.714724702789","119.979547460494","157.185755719393","127.027802043045","126.212152396437","130.417819864285","118.85219183158","111.464374991626","119.618389819763","102.668940594303","110.493484937163","105.669529418976","119.675440299253","116.836203238799","94.287932630024","115.247857729911","126.279700794447","123.911732122388","111.258243098677","106.689869114803","128.482276696357","121.981008513753","104.387605873401"
"M213.0734T285.5","213.073431593146","285.49402110115","93.9476966229842","114.784461995851","100.166617603983","79.5130994449748","107.589999343493","103.798748276414","92.4613640709236","103.380934585074","120.956836069289","107.305353250911","96.6944847044014","108.500185680065","105.392878023169","115.193896772743","101.696648395546","99.0625827490367","101.601071837176","95.9693448084562","102.924113779388","97.741445342149","108.329113250208","77.8581756640657","101.754648730144","93.4941359702827","105.537807002784","96.9416480632418","94.7828295297118","99.985839264856","89.3114724889026","106.686733547899","112.343753913226","75.5859283751388","111.397428210166","115.154617647293","118.288913250935","95.3314401458945","83.4859573797128","105.429091856759","113.709357713915","129.519953250857"
"M213.1783T517","213.178310829801","517.01157333674","44.461529965117","44.4492039161257","51.7734167121567","48.1242768619644","54.5950022768173","43.6978818515334","63.2334244105456","49.6941791385608","47.5466398710458","46.5942033394867","45.4232940288161","53.1033697997053","48.1909495862212","44.8070280568209","48.8919872749544","48.3007168059235","51.621106793261","52.2507951580741","50.8599650606318","54.6247255064307","43.506506725404","52.2779962423587","48.3926624615284","53.089700495069","53.8123725745265","53.2258065377876","36.6478953918732","51.5823860431079","40.4239126435842","44.2882039962862","56.7471132262872","47.7771058160813","51.3138189842149","45.0578830414411","56.5992300109916","44.3116778395311","41.8258624269625","47.7940537661637","51.6301818704018","41.9165438623233"
"M214.0902T477.3","214.090205313562","477.273341861642","839.06350256486","782.558947895952","774.850089413878","803.534066234114","849.521662884163","763.95870232294","866.603875680582","807.728014384397","732.458261482883","857.4883924007","785.842852228548","854.425858332083","831.096615909637","821.984968392064","802.189224807644","887.609657926533","821.790123182619","826.47109688283","838.46401984131","810.418478315691","769.123821174551","781.027087110051","778.588231135756","783.767628256464","779.605462875857","820.631946216116","766.438022733877","886.826503369056","772.599506055514","753.963148566429","838.38781248845","813.275017134234","766.97790393925","852.550634854335","801.398446871317","867.193226856856","750.655169740915","820.631967403679","820.671486906856","835.477447003257"
"M214.2519T503.1","214.251850186151","503.107571588829","28.1720124040388","65.6476804626025","51.3492850570401","30.7721385082034","21.7074879973628","23.5225318261808","5.26025518062774","25.2479256608304","21.1528576214128","29.5625223493655","27.5620767003432","28.3347427874903","6.45908162361609","6.45555580199677","4.69491834707023","6.45060388466208","35.0515041910288","41.9157554085283","39.4778683198808","38.1872431621605","28.7209814834006","24.6316714930735","5.27998334523417","5.28595070702693","5.27846647059467","5.86705287649923","28.5195843515314","36.1993762892644","34.5189989007814","30.3871114549571","29.7833511199673","28.5135627038471","5.87298878150133","3.5220172383648","7.62816268955013","6.45039972762337","36.9490321223069","29.6084784240813","37.3631875393814","28.3252628853599"
"M214.921T727.6","214.92100461657","727.637494141133","66.1066599658825","50.7780684801401","56.356583526534","75.8922308584292","68.408211077418","62.9045330570883","49.9415843756287","52.1645476599224","57.1303661547245","50.9625350900387","60.9771163698733","60.793019487257","54.0671802172789","58.496053897692","60.5658097691339","61.6930681412651","59.205355669978","52.2948572219102","53.0082105734509","53.6105754690652","51.1067836148416","67.1931338547778","64.2771721917452","45.3554472258193","65.4416114828576","53.8915769931191","58.3140482331979","55.1176588139224","66.9323834597308","58.7266920056445","53.0354349096231","49.3015419319854","54.6084688136148","45.1823724779479","43.0095269740068","52.8560037269287","48.1942184999134","49.0809282035189","59.9501155361495","63.8626662922193"
"M214.925T9.8","214.925018986531","9.79158635812659","12.3867482403286","10.6630152292222","46.6151132979126","8.30726134331097","44.0073720742094","49.8637714197458","16.6283627148421","19.9631824233012","14.4665178398502","20.0854937579943","31.5024320252518","7.76397711541208","42.6668278911642","17.7245171642992","29.3014737750746","10.4441591462542","8.31242028194713","31.4659057818539","21.293278220385","0","9.07726120199896","6.0969384171264","11.1460555020949","18.9370669988999","34.2889534393157","6.65329364826935","11.0854219824729","27.4933465437755","19.9968262178541","13.6595993456296","41.324345485087","13.310190664297","31.397030110814","17.979577598102","33.5943725306635","12.7420386670839","7.21243563342448","29.7996179413797","35.3700062545071","10.6807208234813"
"M215.0938T477.3","215.093820983063","477.273803564187","117.766657897428","89.1597702176459","97.9823212684832","104.63057707884","102.421019593393","111.698352958848","102.892148132121","98.7229941560444","92.8561467493437","109.981939144845","96.9398416979452","99.1251491908192","102.121942489269","117.866449145907","116.153947461632","33.3749933387207","97.911588188785","87.3540806660507","114.833291630955","113.664090489641","104.077522028338","28.9183489211221","98.3554857184026","105.168003055737","33.9645527816162","111.115844726367","99.7791559853653","111.077386106057","84.9968850981501","106.781033659736","115.22717845797","111.464752535944","104.118281714919","126.714650822363","106.5876835951","114.324637746659","104.48032315718","105.506555962141","101.07097406388","104.030805253388"
"M216.0881T477.3","216.088103760716","477.295581857217","47.0964395790324","43.141782315056","49.323122104074","34.0896665669727","46.0801791407539","45.5883126975296","53.7289418728673","50.1162942157571","37.5018050098328","54.8910589986903","44.4101628468022","41.2950558433541","45.8059479891691","50.6742232185231","50.0559597811789","45.1195345397427","44.3983666543679","45.0578397562766","52.1822921500941","49.4834138973494","44.5354022506993","42.4404589895937","47.2832646352078","40.9637354286975","48.1082003069208","49.9669829453676","42.0420792391054","49.4785628194181","40.7985069856102","54.2646522031382","50.4874995450316","44.0546892969772","45.7641656961498","47.4801632827901","53.3837942812692","57.2894692347472","41.0234791940128","41.4153463943223","41.9942561044002","49.9979047349916"
